case_id,pool,case_dir,valid_geometry,invalid_reason,n_fin,h_ch_mm,h_fin_mm,d_in_mm,u_in_m_per_s,q_w_kw_m2,mesh_nx,mesh_ny,effective_inlet_width_mm,inlet_width_saturated,case_json_sha256,stl_sha256,status
id_train_0125,id_train,openfoam_cases/id_train_0125,true,,4,4.129599,2.530783,2.145129,0.23057,11.463045,240,17,2.145129,false,03483fcc8ca22bb5ab0df77c28dd34a21f696c37c242e0d9772eac96700801e2,633d560ad967fa10e320e1e3f39dcb2c7ec9688d3fe9b729120506535e06740f,generated_not_solved
id_train_0186,id_train,openfoam_cases/id_train_0186,true,,5,7.301042,2.425999,5.973733,0.253563,43.971113,240,29,5.973733,false,b2114a3adcc1cf2dd74620d267c15ac4e13545210520625bee68e885ae0760e3,4f7d65108c6ea55905cbf157782a391e650a0ef328b9ba423564f369cffc42fd,generated_not_solved
id_train_0392,id_train,openfoam_cases/id_train_0392,true,,6,8.238759,4.050964,2.178191,0.316348,15.0121,240,33,2.178191,false,3c84b2ad18190749dc3b289b39a273b6fc0f64e9b8a8949222eac63e744a01db,8f0dc65982787eac146f38a25669b4c96fe863e6bfef52bb2d43a1169e36ab4a,generated_not_solved
id_train_0033,id_train,openfoam_cases/id_train_0033,true,,7,4.45106,2.719507,2.241032,0.613675,46.015412,240,18,2.241032,false,eb9a8c65e20fb2706ab8193a9f54c503175cf91b01720ecadb0a625af9eaaa01,81b161997f6b6b750fbeb5910e8d93cbffb7cb9677167dbfcbeca00a23cc03a6,generated_not_solved
id_train_0244,id_train,openfoam_cases/id_train_0244,true,,8,9.028129,3.952107,3.442967,0.319218,28.591136,240,36,3.442967,false,8eada20dc152e3a2d13e124c815fcd7860790fdfb53479fe2470294127f4d44b,52a4bc8d852e0539f0febd035d91e159514d482d88bb1a7a37864e86e6b36396,generated_not_solved
id_train_0315,id_train,openfoam_cases/id_train_0315,true,,4,7.594329,4.200355,3.996322,0.493655,45.897837,240,30,3.996322,false,3ac8791a450ee9cc38374edf8b22dc5ffb2245c600f366fbe1485f864cf8ec20,08b90185960e3881def1ea7826dc9194589658311ba74386e0388ed5547ae1ae,generated_not_solved
id_train_0246,id_train,openfoam_cases/id_train_0246,true,,5,4.530251,2.308783,3.518564,0.410367,47.617657,240,18,3.518564,false,48ead89b8c23eb675bff46e47c9f5a566548411c7f0757f7e23f2a57e0980ff8,8d915c6fcd2d6254c29ef1ec661fa5490595e663b11252f74dff8d0274d19544,generated_not_solved
id_train_0272,id_train,openfoam_cases/id_train_0272,true,,6,6.60936,2.356622,5.423921,0.327501,49.334788,240,26,5.423921,false,9c20050a20c367313edbf42a5276863aca534e531fd1421e0a3198b5b3b83e7d,d2baba4d457c3077899f31a468174100769cbe26e9e86c3ce63a41302c6a44f9,generated_not_solved
id_train_0328,id_train,openfoam_cases/id_train_0328,true,,7,8.266835,4.57855,3.155246,0.390414,47.336771,240,33,3.155246,false,2d0fde51d0163b766b3509b3d7fd350c0cb96c04716222b5161a45bcf3b4f5b1,ca1ad95bc92e865639b90792509b82cb95e43f4851d4b3434f99b136aeffe55b,generated_not_solved
id_train_0214,id_train,openfoam_cases/id_train_0214,true,,8,5.999252,4.419695,4.509532,0.359845,43.454345,240,24,4.509532,false,a841ed9f7c028484ed99f63d5ccb731a213c8e045f8455b4939f94fa51f86d35,26ace76c892864b2a594030feb35376e6842cb5e764ca671585ca4dde2f3c386,generated_not_solved
id_train_0220,id_train,openfoam_cases/id_train_0220,true,,4,4.197144,2.10407,5.947205,0.351251,36.437951,240,17,4.197144,true,2ccda354eff4575277714668b91a2d63fa5eddfb9ecf8861c70540928c8eea23,d0e5d503f52a77b22b66351c1a3f305199a9a93c7201bbd892a0444eda278c16,generated_not_solved
id_train_0176,id_train,openfoam_cases/id_train_0176,true,,5,6.917071,4.487156,4.448972,0.283025,43.478061,240,28,4.448972,false,847d328cbfa01625bc812bfddd7c91b31de5a05cab86078cce1fdafec0ed83d0,189fd6cb63a359e08895239f2818ee9473e1181663dea576361e8a5efca8fbbe,generated_not_solved
id_train_0142,id_train,openfoam_cases/id_train_0142,true,,6,6.876919,4.076149,2.224529,0.393711,26.413758,240,28,2.224529,false,ec75576665dcf7f18f4b4fc716c84bec8fd3a254fbe96962dc442c52da11d514,01acf5c49a19c43c797f6f7d12461509629c6f6a18c9c158fc17ee361db4ca58,generated_not_solved
id_train_0263,id_train,openfoam_cases/id_train_0263,true,,7,9.98886,5.108361,2.610452,0.306211,35.150743,240,40,2.610452,false,2ac1beef2f1a9492719e50bcc4a1807d7410ed33d28584b6a8af1de578de2bba,fb3c9409ca158bdd6e729a6a0c2491b377fc155772a63f6f3c534b0842242d28,generated_not_solved
id_train_0174,id_train,openfoam_cases/id_train_0174,true,,8,8.013878,2.235678,3.844654,0.475866,49.925338,240,32,3.844654,false,bc5018f049fce6f290287059b5d2027ad049fd592a3061982608cbc75a1f9514,2ff57578060cf8b417ec04ddccab59c9663111610e361a462e90a3049d62abd9,generated_not_solved
id_train_0020,id_train,openfoam_cases/id_train_0020,true,,4,8.681073,3.429667,2.751084,0.550064,40.693187,240,35,2.751084,false,80d8e03c6712437e921636ff11603d47a832bb0e99ca8e570863a7630a205d7a,7b68ddfd6460071ec9c5a750e9f69892ab4efb3afdd7a9a038c86e6d514ea1de,generated_not_solved
id_train_0291,id_train,openfoam_cases/id_train_0291,true,,5,5.943725,3.442332,4.128245,0.309349,45.15995,240,24,4.128245,false,098a886fbcc1d95a2c5670ca8ad04eb4045840e3554f442b1edd9e836cb46847,2047ce1baa3ddaca90943101b96b55bb1409bbfb92b5a4f4b80defc53a536af5,generated_not_solved
id_train_0077,id_train,openfoam_cases/id_train_0077,true,,6,5.549923,3.340202,4.051294,0.256122,32.832794,240,22,4.051294,false,9a60117ae3bd22f453fd1eeb876c237b25ed45fbe523100dfdb6fb831fdd9852,a5a9d3043644ee628837b65d900ae055de3e011ab756be140d3f9cc33962bcf4,generated_not_solved
id_train_0188,id_train,openfoam_cases/id_train_0188,true,,7,5.111323,3.744452,3.577559,0.272761,43.219813,240,20,3.577559,false,3614f78c3806475a45229c567101200c403d5a58ee4920a9c2dee4c5795cb579,576e3580f11aee956665a252ec64cbb2979765e865406b5d89564bf93611a9a6,generated_not_solved
id_train_0294,id_train,openfoam_cases/id_train_0294,true,,8,7.33674,4.401745,2.413644,0.600007,46.057396,240,29,2.413644,false,6f864412cc2ca217af39f05e56496b57ff626ef264066798689064ba2ad06811,4bf0e231612d6187ad6f74623ad2e219500768476c9d1959bbb5481a39ce02d2,generated_not_solved
id_train_0105,id_train,openfoam_cases/id_train_0105,true,,4,4.838454,3.086808,2.595464,0.397385,35.017596,240,19,2.595464,false,8799c24e18d5c9564645041f772fc0745bae51f56e8b074ad7578f5f932f37b4,bb253a7fda1ef725dca6a88f77a93a6d01fc96d773dad806a0315ff87e7cf5b2,generated_not_solved
id_train_0041,id_train,openfoam_cases/id_train_0041,true,,5,7.686329,3.769337,2.643357,0.31889,32.47426,240,31,2.643357,false,a73c8535d9edc6263e9148b20c9b0c14aa9650e68535f822b8e3087713ab8fa8,08a54e0395d929126d5526cfebb5a24e2439c05859e9958200b26e664c51b8c6,generated_not_solved
id_train_0102,id_train,openfoam_cases/id_train_0102,true,,6,5.058646,2.293459,5.676009,0.23987,39.34568,240,20,5.058646,true,a4ed21fa04ddb408bc4e02c331a26246574b3a073fdc12119a0635665a1e6e82,8fa5d23c307294212f45162ee05634d296491e8fd26c3463af23128c7265ae8f,generated_not_solved
id_train_0103,id_train,openfoam_cases/id_train_0103,true,,7,4.302538,2.687557,3.630005,0.296833,49.324396,240,17,3.630005,false,872edb5b0f7602da0ccf162ac1a5dd618ce955c8cad0d0fac986ee98fbabb574,907e5fced8be5c1a225d54816453c3cf991b5a83c8144fe688bd55a9f609f32b,generated_not_solved
id_train_0274,id_train,openfoam_cases/id_train_0274,true,,8,7.413097,3.896067,2.279007,0.355576,33.436302,240,30,2.279007,false,f193365e752aad7a4b998e9bf1a45dcda781bf97bf33ca1e168c88c32471c894,13feeb27dedcef845d81e98b8923867cc6a3219f50fb9c1b95128e83e730d52a,generated_not_solved
id_train_0390,id_train,openfoam_cases/id_train_0390,true,,4,6.568015,2.148217,2.436516,0.222268,29.159476,240,26,2.436516,false,0b435cc65516ea78ca42737010b105e1f974ff4c21a771b0078b6d18c39e7433,893e9326396d0981fab339ee783e04ea3141d411f158034e20149d30bcd25869,generated_not_solved
id_train_0166,id_train,openfoam_cases/id_train_0166,true,,5,8.369138,2.156951,2.027106,0.4575,45.362209,240,33,2.027106,false,e9e9d864824c4d4e32f85df121c25c7ce420a7848f1afa7b18dbe7d6edd39ab5,23786666c19c48c8a95de3821cd634f480d73e05a2269cbff4a4f96cafdf555d,generated_not_solved
id_train_0017,id_train,openfoam_cases/id_train_0017,true,,6,5.563948,3.523328,2.2638,0.245531,20.278886,240,22,2.2638,false,01c5b3d6fb94093a88f771d8cbc8885cbe40073f2906d3480b2efb0645759dba,54f233bfd999b8666ad1bdb9f3baf88a1c65e995319e98442a427cd4ffe415f0,generated_not_solved
id_train_0218,id_train,openfoam_cases/id_train_0218,true,,7,4.658419,2.085831,3.010024,0.215621,41.684465,240,19,3.010024,false,adf20dd6ba053adf1a4bcca106b2d0a23470244a91ddb77514b72aa4279735d0,b8a16baffd655857230b02cd1e7eb23a47ebe12a8772ba2af0aa6615d7d7a6d1,generated_not_solved
id_train_0224,id_train,openfoam_cases/id_train_0224,true,,8,6.762689,4.001547,2.793462,0.358004,44.288631,240,27,2.793462,false,5f7121c8ba8bf11654899c5af980aab7f6569d0fc2970f4effa41c21898139b7,d75e113d2362a9339b59ea8e59b546e32c6cf75fdedb19271ac7c17ce4be9a3e,generated_not_solved
id_train_0310,id_train,openfoam_cases/id_train_0310,true,,4,4.826644,3.371906,2.206797,0.266946,34.65075,240,19,2.206797,false,f6dbd45d322718462d4e6f352e51fb101c73beed63cadefe395a5fe710f70870,e6faa819c4f3df61727e0e7cde1a007b2e6226634c1568d2f5d628b2b96bde03,generated_not_solved
id_train_0096,id_train,openfoam_cases/id_train_0096,true,,5,5.123366,3.496126,2.08686,0.337364,38.665819,240,20,2.08686,false,6ebb70f002f6ab50bb4f8f8853a02ad119b76153626335831e4d1201e9c2a849,b693f4688f6e4e5c71a763ded5b028a581f11682768fd0d877bc5cdda793a0c4,generated_not_solved
id_train_0157,id_train,openfoam_cases/id_train_0157,true,,6,9.941167,5.702626,2.094944,0.233698,40.3003,240,40,2.094944,false,99d8c603d63db29c56406d23dd1d6c8e2c0e89886106c60773fbdd40555506d9,c20d8c3aba797c63f057966aa51501921e01cedfe4773e7007ba0cc0cc03cc7a,generated_not_solved
id_train_0368,id_train,openfoam_cases/id_train_0368,true,,7,8.970713,4.882154,2.131627,0.208244,39.62661,240,36,2.131627,false,298d727f3b05171327f2e74694fff6b969fe0489bffaa911637bc34d12cbc3a7,222f1159c4285d98da2c0324de7dbb801068ba0c0a65d2c5544c33b036fef040,generated_not_solved
id_train_0009,id_train,openfoam_cases/id_train_0009,true,,8,8.347014,5.156185,2.523469,0.262868,33.192345,240,33,2.523469,false,1d22d4ffd2aa173e40490cdcfef4c24d059e19443e623bb82cb4fe1635043f2f,79a7553bf2addab745ca9cc4e8ebf3982b0f98ee42fe9a706f48d66c76cdda77,generated_not_solved
id_calibration_0465,id_calibration,openfoam_cases/id_calibration_0465,true,,4,9.105335,5.210867,5.477397,1.438876,30.751103,240,36,5.477397,false,79e2332076242237d7705addde975d823873afec6a71032f6f9f498eb21f487b,9f7ded589f01c91a709d30d7d69752a924976ac7c03c8d076dbe4c6d3f5df587,generated_not_solved
id_calibration_0486,id_calibration,openfoam_cases/id_calibration_0486,true,,5,5.721147,2.411175,4.321512,1.381517,11.003185,240,23,4.321512,false,7c8a48eefb09ac6b997044839f6b06fa627bf93a12177f4f04be3d10957dcdae,98ff8eb52c985373a87b8c426d193135f5145a71404b3225e5e38e5dd8ab9712,generated_not_solved
id_calibration_0437,id_calibration,openfoam_cases/id_calibration_0437,true,,6,9.707288,3.017552,5.288797,1.079189,7.352447,240,39,5.288797,false,aa5170ca857b9b835067d5ce54918c86ef42a5bb558979f24540f34bcee5f20b,a1aa700ab9bb2b424b37b4f6a548352ff648035111843e2b6d113951fb4fd953,generated_not_solved
id_calibration_0423,id_calibration,openfoam_cases/id_calibration_0423,true,,7,6.395185,4.218072,4.080476,1.24824,12.674474,240,26,4.080476,false,80076390188b372793b841832c37849de1cf92f93dca26157dcb5beefa55d787,e2a74c7a2c230b96c7de7ddb3f5d66a62a78d22e0632661cad43b8e4d6413f67,generated_not_solved
id_calibration_0454,id_calibration,openfoam_cases/id_calibration_0454,true,,8,9.328744,4.097276,3.307342,0.713314,5.165373,240,37,3.307342,false,8c5a091debc8c8665e5ad382b2fd4258a47dcabc0f0086dec60a89d6c17967b7,8d7e2f8d159a2668ff875a53e1fdb6abc5dc2fc7bada5a336a26181dc698ad5b,generated_not_solved
id_calibration_0490,id_calibration,openfoam_cases/id_calibration_0490,true,,4,8.039842,5.183412,4.11841,0.571493,9.297067,240,32,4.11841,false,a5cc94ff3d25ce2ecec169cae2708850d0f41c5fe2d8571f6f9ebeb5ca39f5ee,ae7d77bd0b0e337155e4a7673e9c66d6488da2e3d24a212843668dc51f0c7fe7,generated_not_solved
id_calibration_0476,id_calibration,openfoam_cases/id_calibration_0476,true,,5,8.39978,3.257364,5.73999,1.096459,23.304019,240,34,5.73999,false,24d686cb6827e2a3ac5a58ac6c325f11759b9bb5976fd658c21965e657622a74,9e8e4e24bea8a6bbf821df5a4fa80f4c4c3869a70f9c7a9d93a0b1721e7f05dd,generated_not_solved
id_calibration_0412,id_calibration,openfoam_cases/id_calibration_0412,true,,6,4.071807,2.928714,3.820808,1.406562,19.371834,240,16,3.820808,false,8f114cd11184571c88246780b9d6547d8e1b6c92aedd35859b5cbe27490dcd62,ab850162ac60b1e2260a37e463f7e75723b9f9e61d4da5404873f33579c5d8e3,generated_not_solved
id_calibration_0463,id_calibration,openfoam_cases/id_calibration_0463,true,,7,7.237658,3.330432,3.91668,0.886384,9.606309,240,29,3.91668,false,45118283ae89832acd7311a834707554a8c487c13b4e9cd599a508af9df39449,86b3095cf5c5d729316e113a9c2cdcf178e231a5f3e0d2784be217894c91b817,generated_not_solved
id_calibration_0404,id_calibration,openfoam_cases/id_calibration_0404,true,,8,9.691225,4.687878,4.794884,1.109992,12.003226,240,39,4.794884,false,dda07f3d2276c697b25f9810545fd0f41c2ac4b8f3fa6c444c53643b5ed10034,64b4449222c1bdea555d4b81a427051f68fd70a1e71f503f3bd248901301a23a,generated_not_solved
id_calibration_0425,id_calibration,openfoam_cases/id_calibration_0425,true,,4,6.628786,4.015144,5.107014,1.455299,36.027674,240,27,5.107014,false,6b604ad58e7010845639a11e2418188eced180796f9020afd3ff55dfbf98a7bb,aad368446caab4b2afdd89b3ec000c4349a64127a88f378f70b347dcf99834ca,generated_not_solved
id_calibration_0406,id_calibration,openfoam_cases/id_calibration_0406,true,,5,8.728311,3.069628,5.405817,1.317258,26.743255,240,35,5.405817,false,c7c3f68d18092c6dd3a1071ec5144e543272ac6798c9ae12598796ecc9b9afd1,afa40be16f40d797170d8e714e6330b6486ea5479a47dc35bf7074a3e7eace8a,generated_not_solved
id_calibration_0492,id_calibration,openfoam_cases/id_calibration_0492,true,,6,7.349465,2.644976,4.455102,0.489271,7.908411,240,29,4.455102,false,72839fd6125956c19fe34177368d79a35fcbd904e122d8c32a5fb404a7bde2fd,29cb3b8f86ed4982fb6302ab30d472a138f293dea87996ec291677dcc2411827,generated_not_solved
id_calibration_0468,id_calibration,openfoam_cases/id_calibration_0468,true,,7,4.43388,2.981922,4.98784,1.133739,17.664493,240,18,4.43388,true,da1266f84094149e1de0626a7b9375494f5679ab97e97e87d27f26fa634b15d0,df00d839be708a7b57e16c4821c33a097b6a1e10a25014372cea48acd3ef13db,generated_not_solved
id_calibration_0449,id_calibration,openfoam_cases/id_calibration_0449,true,,8,6.774079,4.266482,5.788324,0.439596,6.0259,240,27,5.788324,false,232a9f0b09c43cd4a4e03dbe6c4d68edfa65fcb56579084b9edee985953a62d5,fb5fd889e5094b1a9d139347710e361337bc5cc18528c572bacf5a9cd488dfdf,generated_not_solved
id_calibration_0480,id_calibration,openfoam_cases/id_calibration_0480,true,,4,6.082812,2.608102,3.725867,1.467678,38.048637,240,24,3.725867,false,f72a7cb6ea4edbe6fbbdcdd9a3841f1b2e706745f6cb565ac81e1bc21924a7d5,1b305f2e7e3bdad10c1e7816cc1562386eea582d06603504da738a5dc2328fd8,generated_not_solved
id_calibration_0416,id_calibration,openfoam_cases/id_calibration_0416,true,,5,6.808012,2.329823,3.695205,0.734703,17.960367,240,27,3.695205,false,41dc58bc5b631fad3a5f93342f7353ec7cba72f75153b884e0d06fb7b642a9a1,9171746c634ee8affe504ae54dd0dc370fb6865472f2930996bcef59b131e64c,generated_not_solved
id_calibration_0487,id_calibration,openfoam_cases/id_calibration_0487,true,,6,9.191419,5.903866,5.017323,1.296726,26.063162,240,37,5.017323,false,42e1c3e9c22cbb15be7037d4d93b9af4a3407f824dd44e9345f73be603bd4d85,5be5176edcffb5ff7cba559a3d6507279ee77e0e4d02d1d69020beeab93557a9,generated_not_solved
id_calibration_0483,id_calibration,openfoam_cases/id_calibration_0483,true,,7,7.471461,3.51341,2.198618,1.384044,11.615329,240,30,2.198618,false,2b57a0d69d92303715f2569ba74aefe8d0d266776f14113a0b4eee8a251da6c5,1a4ebac2719cc418bee54c96b8da6538eea8307cbe0cab0066af4c972acc4e5d,generated_not_solved
id_calibration_0424,id_calibration,openfoam_cases/id_calibration_0424,true,,8,5.88143,2.786036,4.949137,1.40814,20.525971,240,24,4.949137,false,03fa21559e183ac957570e0e2e9bf04837e01a4de01639b2d537983c9ccae310,2e0469993d053361b86344a3a8ef16f60414c6e892566996147db31c8fb262d1,generated_not_solved
id_calibration_0415,id_calibration,openfoam_cases/id_calibration_0415,true,,4,4.676104,2.310935,2.628285,0.681229,18.148494,240,19,2.628285,false,b5c5eb068d87c387b68f9f89f048719d5cb4a1ee3eb9f2fa392b7c442045779d,8562b608196a5bd09d7a0c19fcc6170f2d131f1eac019961a61c82a4547e816b,generated_not_solved
id_calibration_0411,id_calibration,openfoam_cases/id_calibration_0411,true,,5,8.54305,3.85532,5.523596,0.957114,37.363587,240,34,5.523596,false,c47c85eea5fc972791fd2dfca7ad4a56d086cbfeb2ed8285e0fdafcb8e4ef714,06b97d2052cba0ce95cdfe18f5517dae92e603a0e986f776d50bda945a01cab8,generated_not_solved
id_calibration_0462,id_calibration,openfoam_cases/id_calibration_0462,true,,6,5.104862,3.804141,2.691851,0.870579,10.122577,240,20,2.691851,false,ffdd3e580976506a9e9005ac77d17ea87512398c59475732ad4ae17a3faadff0,4df1b3a2cde3fee7da57f72c4622363c4493503e52bb9c03069252928264e5c5,generated_not_solved
id_calibration_0418,id_calibration,openfoam_cases/id_calibration_0418,true,,7,9.38785,4.20742,5.395438,1.264557,36.14798,240,38,5.395438,false,18d8f6f1f995d471a4a699cd237302f77e4855b52202663dec575f80339c8201,3e28f4ea27782761b16ac0d44001af43378136a2a1cc8a7a96e4efc8cfefb664,generated_not_solved
id_calibration_0414,id_calibration,openfoam_cases/id_calibration_0414,true,,8,6.318064,2.7712,2.830342,1.206105,11.832769,240,25,2.830342,false,9f126dd828b5d23ec62f8bca7410b4ef39895e4f3c79ed1ecf0044429de1f91b,d947565e9fe87e381468539606cc162793585aeb8f3c65dd758a7c0bb0310d50,generated_not_solved
id_calibration_0475,id_calibration,openfoam_cases/id_calibration_0475,true,,4,8.868254,2.819877,3.018462,0.329824,10.364557,240,35,3.018462,false,4fc3e5c2956a2c483e9f75949d0aeca4faa3617af2146ace75d2e5c8cf206e53,f1e7af7506eee14fa82f79229e138536d028ad47883fb95f5fc30cc7e388620b,generated_not_solved
id_calibration_0431,id_calibration,openfoam_cases/id_calibration_0431,true,,5,5.485223,3.033934,4.097095,1.356225,41.553397,240,22,4.097095,false,7f1bb6ea418071b1e8f3e6367d8dc273ff7d853f7d2762e5f53ebbf95df401a9,2c91d104ecaf6b952cea504b6c21b84187c24fdebdbb3ae436995ddfebe8dbd1,generated_not_solved
id_calibration_0442,id_calibration,openfoam_cases/id_calibration_0442,true,,6,6.209033,2.565901,3.92607,1.385498,31.496347,240,25,3.92607,false,89ae6af5aead6e3356f1a6b459301aa7b100b7aaae048586e9dadada946ab118,6ce1d91566ad1970f07d8bf9e74093862025f3f5f1461678e637ee3d91721dcb,generated_not_solved
id_calibration_0453,id_calibration,openfoam_cases/id_calibration_0453,true,,7,4.960866,3.163242,4.585177,1.440599,44.127408,240,20,4.585177,false,9114a27bcfc0baa3b5cbe5ea35e734510a1c08d32e03b720fef142fc1e4c4c91,18dd68be3bdb9a87c0e93b5f4568bce09880847e674da07fe0eb68a9846f613d,generated_not_solved
id_calibration_0479,id_calibration,openfoam_cases/id_calibration_0479,true,,8,6.153065,4.467476,4.662582,0.811757,13.480631,240,25,4.662582,false,e90eac15cab9dfc20956f650830278c876086142b2fc51f35626ce1b785aa0b1,d157ef7d5cfd29fc068eb629fdd941ff514429e5a01b774020b0d09a86c9f33e,generated_not_solved
id_calibration_0495,id_calibration,openfoam_cases/id_calibration_0495,true,,4,6.851443,4.587092,3.546769,1.210304,45.706768,240,27,3.546769,false,e4f765151194abf30dccc94fcb8639b9c183909e7acd3223aa375138020bbfd5,31a398db233b33da760fa14e5f04e6afceb6e8c15f2fb5153779daefb3a8e8c8,generated_not_solved
id_calibration_0421,id_calibration,openfoam_cases/id_calibration_0421,true,,5,9.426162,3.002478,2.918744,1.479293,34.715434,240,38,2.918744,false,23b2d35e998876c936f1f70a8c7edde2a49e558dbe68d565c25a651285f4b10e,e6e19fa6c6658ec78e34404c1f822d0fde6bdd035ba5febcd0b70347717a2628,generated_not_solved
id_calibration_0482,id_calibration,openfoam_cases/id_calibration_0482,true,,6,6.578288,3.438458,2.204505,0.477371,6.986834,240,26,2.204505,false,3524dc15b07ded0663dc347fa5011f132ce73e9526b1074173a0a73c1f325d7c,700921dde04d10966f8137dc58431b53c5c9d782492523fd93fd9699259fbbcf,generated_not_solved
id_calibration_0438,id_calibration,openfoam_cases/id_calibration_0438,true,,7,9.660171,5.983511,4.942618,0.819052,27.215619,240,39,4.942618,false,f89694112261053d693be73ae458d418e01563f02d779b7b3cb146a4d5aa1abc,059ac8f1294e71eea0f3f20df2f3fe9def44320e726f6dcc4ec3fb2629e8f4c1,generated_not_solved
id_calibration_0444,id_calibration,openfoam_cases/id_calibration_0444,true,,8,5.654082,3.582393,5.231952,0.900161,18.116045,240,23,5.231952,false,daa1a56c48abf1896724baf44644df91e9f744c340517168e081293c06863517,0130e97bac3bb9cd5e7aa9411a47f6ec5d9c49bd3535b08b3cdce19172b9d12f,generated_not_solved
id_calibration_0445,id_calibration,openfoam_cases/id_calibration_0445,true,,4,5.904251,3.107067,3.178258,1.314096,44.757099,240,24,3.178258,false,5e6f7d4a38688060fe07256ae01b6267e5aa2d64cffaaebfb613539a77d2b7f6,e0dbe9901a29d4727a8b7bc1c26f54a1665dbc57843fadaad6945113ebe5991c,generated_not_solved
id_calibration_0491,id_calibration,openfoam_cases/id_calibration_0491,true,,5,8.338851,4.494981,2.87747,1.170938,28.918258,240,33,2.87747,false,684b68666f983ef812aca88b50cd86fa964acc79b1fa01b0625068946b635069,3dfed34e3d400475ee71961a73d1b2aff09b389b79c7b790b42dc0d213cfa3aa,generated_not_solved
id_calibration_0452,id_calibration,openfoam_cases/id_calibration_0452,true,,6,9.162964,4.403652,5.645959,1.233679,47.558165,240,37,5.645959,false,5a9575d6dc020f54af92b8ef26ff6f3b59139c6c4efca9d500938073f1ddfcf6,799059083453603bfca15dc098f9b535d0f07f5959a99cfb0f97064922f1c3ae,generated_not_solved
id_calibration_0493,id_calibration,openfoam_cases/id_calibration_0493,true,,7,7.49273,4.048638,3.613141,0.699984,19.865141,240,30,3.613141,false,920bda580f04cca86fc8e06aff503e67ba0b5bc866dc98b62131575927bad969,975b13f16831bb81ebbf749fd744e7039a3635380db834d511ceab99b54ebedd,generated_not_solved
id_calibration_0434,id_calibration,openfoam_cases/id_calibration_0434,true,,8,5.311167,3.200819,4.571732,0.810523,15.589754,240,21,4.571732,false,db9635ae8240bc252944b11817e4cc2412bfa62dfcdf556f46cb33b2933713eb,e055de801195800f32f9ac98e14eebf237279375291e0870d917e9d44f7796e2,generated_not_solved
id_calibration_0450,id_calibration,openfoam_cases/id_calibration_0450,true,,4,8.244648,4.523464,2.548341,1.319712,42.316641,240,33,2.548341,false,d94a9892c50244dd926ef15ed01f361e869d13aeca4e564ec684038d211774f5,b828f5e5426dffe7c7c94ddd4cbd9c36d56a97336d60979aaaffb331f16ed531,generated_not_solved
id_calibration_0451,id_calibration,openfoam_cases/id_calibration_0451,true,,5,9.039783,5.755909,3.43117,1.346383,41.835956,240,36,3.43117,false,934b60d08675046352ab3c5d87b9624680ffd1ee3be63fe28da9eb449df67a76,069d3c01be1db97b637cefa01d0e52517b93b155555caa71667cb72a8a8bda62,generated_not_solved
id_calibration_0457,id_calibration,openfoam_cases/id_calibration_0457,true,,6,9.921494,2.04228,3.252282,0.630043,14.516674,240,40,3.252282,false,02cd39bb4efd5f33f605e3b890cc700aa1e90073bd53e372cf31088faf57e3c1,71554859c7b24738546c042017f29161f2b8cf6f477282787a7ed9462ac72323,generated_not_solved
id_calibration_0488,id_calibration,openfoam_cases/id_calibration_0488,true,,7,4.898429,3.5076,5.628573,0.798942,32.089552,240,20,4.898429,true,b0d5b912964e156b6c26b0cca78d3c4bfb6c30be05e461c735c39e09c94788dd,91ce9f8bda7a8ba6140e18d3ca97f69caf968ca9f3fc78def064a2687c02c106,generated_not_solved
id_calibration_0484,id_calibration,openfoam_cases/id_calibration_0484,true,,8,7.773246,3.580318,4.410371,1.191677,22.546519,240,31,4.410371,false,cc6760cdbe59227be4b07697affda0445a2949bfa867d1e595fa86283ac72024,34fd7ebc163f3cbf81902aee9bb07c50148ec136f7a20512387d30a9d548b254,generated_not_solved
id_calibration_0470,id_calibration,openfoam_cases/id_calibration_0470,true,,4,6.65572,3.698446,5.805755,0.581977,44.664544,240,27,5.805755,false,06b16227dc46b4ffd8246d9b8b5dbf9c00e48805b88c38e87520ace7b210979f,e9059685a267adc273fddd4deb9080df86acf59d49c7bc3a7f5897d21c1199ae,generated_not_solved
id_calibration_0481,id_calibration,openfoam_cases/id_calibration_0481,true,,5,9.200812,3.703979,3.857153,1.353194,47.870286,240,37,3.857153,false,f3b24f1ec6d489be2e86901d1ce0cdf429f2a03289444aec8cad15e01b45177e,40155eca3238f87d96c6709591727b056c6b36d8a883a433a5620049d3a222d2,generated_not_solved
id_calibration_0477,id_calibration,openfoam_cases/id_calibration_0477,true,,6,9.683492,3.221803,2.110197,1.204865,22.666308,240,39,2.110197,false,adf078ac1f5baaddb827e826e2387fba37eac3b5160925ff35de603cbc17cc4a,0b6a5e6238422786c360b0b90f5eba06c083cfc601affb7cbe0cbb0becc5c569,generated_not_solved
id_calibration_0413,id_calibration,openfoam_cases/id_calibration_0413,true,,7,9.624047,3.032188,3.700904,0.342033,10.547706,240,38,3.700904,false,52be79fc652e94a8936e12e0c308fa711abc2ce52403dff62ecc7037632dc9f2,febe74596be763b115a5d65f98b4c7e51345b5a828040da625ea022425fa9b5c,generated_not_solved
