case_id,pool,case_dir,solver,mesh_cells,residual_U_initial,residual_U_final,residual_p_initial,residual_p_final,residual_T_initial,residual_T_final,flow_converged_reported,iterations_flow,iterations_temperature,scalar_stability_passed,scalar_mean_delta_T_K,scalar_max_delta_T_K,scalar_stability_window_s,scalar_stability_reason,raw_enthalpy_passed,raw_enthalpy_outlet_delta_T_K,raw_enthalpy_expected_delta_T_K,raw_enthalpy_balance_ratio,raw_enthalpy_mass_balance_rel_error,raw_enthalpy_reason,raw_temperature_extrema_passed,raw_temperature_min_T_K,raw_temperature_mean_T_K,raw_temperature_max_T_K,raw_temperature_reason,wall_time_sec,converged,dropped,drop_reason,openfoam_version
id_train_pbf01_0041,id_train,openfoam_cases/id_train_pbf01_0041,simpleFoam+thermalEnergyFoam,23912,6.3953489e-07,9.7135845e-09,9.950418e-07,5.877547e-08,0.00014683916,6.7169666e-10,true,2856,500,true,0.0016536237035797094,0.02073000000001457,1.0,,true,0.4363820913350196,0.10920252959193673,3.9960804293240573,3.3546808935813046e-08,,true,293.14999,302.8259823289562,348.36494,,74.979,true,false,,OpenFOAM-13
id_train_pbf02_0009,id_train,openfoam_cases/id_train_pbf02_0009,simpleFoam+thermalEnergyFoam,14672,1.9813057e-07,3.5753406e-09,9.9461605e-07,9.3258476e-08,1.7192242e-05,7.3760386e-10,true,4240,500,true,0.0001990880588878166,0.002330000000029031,1.0,,true,0.11111044111527235,0.06898735500786982,1.6105914062453517,1.989283740302998e-08,,true,293.14998,296.11564226962923,328.22242,,108.705,true,false,,OpenFOAM-13
id_train_pbf02_0010,id_train,openfoam_cases/id_train_pbf02_0010,simpleFoam+thermalEnergyFoam,16208,6.9490277e-07,9.8897744e-09,9.9965461e-07,5.2995928e-08,6.4330268e-07,9.6548797e-10,true,3798,5,true,1.4874136229044416e-05,0.00011000000000649379,1.0,,true,0.13567501488461176,0.1359162436173038,0.998225166276878,2.8788167645750016e-08,,true,293.15,295.9668011747286,314.50887,,78.238,true,false,,OpenFOAM-13
id_train_pbf02_0011,id_train,openfoam_cases/id_train_pbf02_0011,simpleFoam+thermalEnergyFoam,12744,7.0966317e-07,3.1308194e-09,9.9925519e-07,6.5372054e-08,8.2053072e-07,9.883496e-10,true,2985,4,true,0.00011480382925306086,0.006479999999953634,1.0,,true,0.1404090009403376,0.1406229499667761,0.9984785625213448,2.016448744114691e-08,,true,293.14999,298.25901093848086,361.90205,,48.505,true,false,,OpenFOAM-13
id_train_pbf02_0012,id_train,openfoam_cases/id_train_pbf02_0012,simpleFoam+thermalEnergyFoam,15050,0.00073197592,3.5854482e-07,0.0096206127,6.9251425e-05,4.5330405e-06,9.4541708e-10,false,15000,500,true,1.3235880398944296e-06,0.0001700000000255386,1.0,,true,0.08967883117054498,0.09573664160888594,0.9367242224446414,3.871904486116624e-05,,true,293.13395,295.7175383508306,326.34397,,308.452,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
id_train_pbf02_0013,id_train,openfoam_cases/id_train_pbf02_0013,simpleFoam+thermalEnergyFoam,10260,9.5019209e-07,4.2667442e-09,9.9736092e-07,7.6438506e-08,8.6694737e-07,6.7361363e-10,true,2251,4,true,4.532748538014962e-05,0.002769999999998163,1.0,,true,0.14031094098299945,0.14035021628645497,0.9997201621451345,9.336396687935522e-09,,true,293.14995,296.0270894766082,322.7715,,28.606,true,false,,OpenFOAM-13
id_train_pbf02_0014,id_train,openfoam_cases/id_train_pbf02_0014,simpleFoam+thermalEnergyFoam,17950,6.8010112e-07,1.7214287e-09,9.9656186e-07,7.5814352e-08,0.00017213217,3.4180027e-10,true,3965,500,true,0.004890230640668475,0.054789999999968586,1.0,,true,1.0832974034668155,0.4481289325095333,2.4173788498776965,5.0391073770913674e-08,,true,293.14999,306.5750242579387,441.64101,,109.235,true,false,,OpenFOAM-13
id_train_pbf02_0015,id_train,openfoam_cases/id_train_pbf02_0015,simpleFoam+thermalEnergyFoam,10104,8.8134881e-07,9.3574655e-09,9.9805329e-07,5.9334742e-08,2.3050004e-07,8.9320353e-10,true,1887,5,true,2.713974663501992e-05,0.0007200000000011642,1.0,,true,0.3509907799917187,0.35126788221140337,0.999211137044639,2.3592878635801223e-08,,true,293.14994,299.75359939825813,363.51633,,27.133,true,false,,OpenFOAM-13
id_train_pbf02_0016,id_train,openfoam_cases/id_train_pbf02_0016,simpleFoam+thermalEnergyFoam,8392,1.4307425e-07,2.5567049e-09,9.9318876e-07,6.3866385e-08,1.7091449e-07,9.0736844e-10,true,3519,5,true,1.3739275501349314e-06,6.999999999379725e-05,1.0,,true,0.028280294866362965,0.028534602933729652,0.9910877306420802,5.713483941211219e-09,,true,293.14997,293.61179265490944,299.86562,,38.193,true,false,,OpenFOAM-13
id_train_pbf02_0017,id_train,openfoam_cases/id_train_pbf02_0017,simpleFoam+thermalEnergyFoam,7872,9.9238244e-07,6.4515287e-09,7.57899e-07,7.581824e-08,4.3987482e-07,6.0768795e-10,true,767,5,true,1.0186737804771763e-05,0.00026000000002568413,1.0,,true,0.4839108689858449,0.4840148891118221,0.9997850889955718,3.349943854969174e-08,,true,293.14999,296.1260719181911,320.08755,,9.842,true,false,,OpenFOAM-13
id_train_pbf02_0018,id_train,openfoam_cases/id_train_pbf02_0018,simpleFoam+thermalEnergyFoam,14724,3.0173507e-07,6.4313345e-09,9.9976928e-07,6.0341709e-08,2.5122362e-07,9.9871781e-10,true,2672,5,true,3.74531377343513e-05,0.00047000000000707587,1.0,,true,0.29421152401391737,0.2974484550552212,0.989117674049768,1.824924181115994e-09,,true,293.14998,301.42837632776417,364.45657,,47.141,true,false,,OpenFOAM-13
id_train_pbf02_0019,id_train,openfoam_cases/id_train_pbf02_0019,simpleFoam+thermalEnergyFoam,9324,9.9498743e-07,4.4880863e-09,7.8670952e-07,5.508375e-08,2.2536483e-07,9.8490206e-10,true,1017,5,true,7.3080223079460645e-06,0.0002000000000066393,1.0,,true,0.29219494818340763,0.2922870929044268,0.999684745843193,3.557343467077256e-08,,true,293.14998,295.8255257475333,315.46655,,13.170,true,false,,OpenFOAM-13
id_train_pbf02_0020,id_train,openfoam_cases/id_train_pbf02_0020,simpleFoam+thermalEnergyFoam,18408,2.158625e-07,7.0599132e-09,9.9991782e-07,8.5087069e-08,3.5084246e-07,8.4460598e-10,true,8331,5,true,9.848544111219953e-05,0.0007100000000264117,1.0,,true,0.5011799136759123,0.5073134540936723,0.987909761966164,4.642506006926422e-09,,true,293.14999,311.72353757985655,421.58198,,197.281,true,false,,OpenFOAM-13
id_train_pbf02_0021,id_train,openfoam_cases/id_train_pbf02_0021,simpleFoam+thermalEnergyFoam,10032,1.1997364e-07,2.1948691e-09,9.995144e-07,6.233319e-08,5.1601137e-07,9.8763248e-10,true,8165,4,true,2.9762759170695106e-05,0.003330000000005384,1.0,,true,0.11185478510799385,0.12164031114107685,0.9195535925443838,3.34391110492251e-08,,true,293.14997,295.68311756080544,342.64665,,95.550,true,false,,OpenFOAM-13
id_train_pbf02_0022,id_train,openfoam_cases/id_train_pbf02_0022,simpleFoam+thermalEnergyFoam,14464,8.0003633e-07,4.9795582e-09,9.9967707e-07,7.3060841e-08,4.0605152e-07,8.7962967e-10,true,3000,5,true,4.3013689159341495e-05,0.0004000000000132786,1.0,,true,0.36052344721019836,0.36063374128923387,0.9996941659462001,1.7506712216526533e-08,,true,293.14994,301.8901476659292,362.88537,,64.334,true,false,,OpenFOAM-13
id_train_pbf02_0023,id_train,openfoam_cases/id_train_pbf02_0023,simpleFoam+thermalEnergyFoam,9392,4.242358e-07,5.9187486e-09,9.9663676e-07,6.953081e-08,1.1426443e-07,9.3449834e-10,true,2337,5,true,1.2702299829534344e-05,0.00044000000002597517,1.0,,true,0.24816124853578003,0.24820523516670912,0.9998227812120903,9.191486959149005e-09,,true,293.14999,297.75640918547697,343.4975,,31.606,true,false,,OpenFOAM-13
id_train_pbf02_0024,id_train,openfoam_cases/id_train_pbf02_0024,simpleFoam+thermalEnergyFoam,9384,6.0590225e-07,9.367527e-09,9.956074e-07,7.3851973e-08,1.0341703e-07,9.8319208e-10,true,1846,5,true,5.210997442437419e-06,0.0003600000000005821,1.0,,true,0.12568257573502706,0.12599570928632403,0.997514728453289,2.666508689807021e-09,,true,293.14973,295.35709520353794,319.19049,,24.426,true,false,,OpenFOAM-13
id_train_pbf02_0026,id_train,openfoam_cases/id_train_pbf02_0026,simpleFoam+thermalEnergyFoam,18612,1.3309043e-07,3.0889396e-09,9.9860903e-07,3.1453773e-08,1.882081e-07,9.9526074e-10,true,2892,5,true,5.486137975500811e-05,0.0006100000000515138,1.0,,true,0.19091982890000736,0.198868284583389,0.9600315570678706,2.439352376439976e-09,,true,293.14998,303.15092061680633,397.67969,,66.468,true,false,,OpenFOAM-13
id_train_pbf02_0027,id_train,openfoam_cases/id_train_pbf02_0027,simpleFoam+thermalEnergyFoam,10464,9.9835894e-07,8.4690971e-09,6.8972696e-07,9.8568834e-08,3.9011676e-07,9.8495587e-10,true,1507,5,true,6.594992354538262e-06,0.0001699999999686952,1.0,,true,0.10982079125329847,0.10985727850586262,0.9996678667716841,3.375990365319033e-08,,true,293.14991,294.76258418291286,305.26703,,21.358,true,false,,OpenFOAM-13
id_train_pbf02_0028,id_train,openfoam_cases/id_train_pbf02_0028,simpleFoam+thermalEnergyFoam,16632,9.3696849e-07,2.8375297e-09,9.9551102e-07,4.115287e-08,9.9714108e-07,6.7934965e-10,true,6433,372,true,4.055134680137629e-05,0.0008700000000203545,1.0,,true,0.33294306872636525,0.24190363478750881,1.3763458702008617,1.7393320913324808e-08,,true,293.14996,302.9571379148629,363.53687,,157.351,true,false,,OpenFOAM-13
id_train_pbf02_0029,id_train,openfoam_cases/id_train_pbf02_0029,simpleFoam+thermalEnergyFoam,16464,1.2848946e-07,2.9869905e-09,9.9926288e-07,9.9351491e-08,2.1008343e-07,8.3590815e-10,true,2247,5,true,5.262451409130088e-05,0.0007600000000138607,1.0,,true,0.23014125139485486,0.2441201314820131,0.9427377004825668,1.4023345757389358e-08,,true,293.14998,302.422633568999,414.9762,,50.425,true,false,,OpenFOAM-13
id_train_pbf02_0033,id_train,openfoam_cases/id_train_pbf02_0033,simpleFoam+thermalEnergyFoam,7712,6.549578e-07,9.9391716e-09,9.9356091e-07,3.3107373e-08,1.5547154e-07,8.7903947e-10,true,1201,5,true,6.283713692921002e-06,0.00022000000001298758,1.0,,true,0.20608060103768366,0.20612359412786677,0.9997914208202849,2.0269095626450983e-09,,true,293.14999,295.36823359310165,318.29127,,12.234,true,false,,OpenFOAM-13
id_train_pbf02_0034,id_train,openfoam_cases/id_train_pbf02_0034,simpleFoam+thermalEnergyFoam,15176,1.7869951e-07,9.9180086e-09,9.9983318e-07,5.7891325e-08,2.3528392e-07,8.7260015e-10,true,3639,5,true,6.594623089267249e-06,0.00010000000003174137,1.0,,true,0.02878256856115513,0.029340423036224122,0.9809868291816973,1.53639951987244e-08,,true,293.14998,294.37773256128094,308.14519,,74.803,true,false,,OpenFOAM-13
id_train_pbf02_0035,id_train,openfoam_cases/id_train_pbf02_0035,simpleFoam+thermalEnergyFoam,16040,5.713921e-07,4.1135199e-09,9.9972955e-07,6.178109e-08,5.4120121e-07,5.6870251e-10,true,6079,5,true,8.490149625942746e-05,0.0006900000000200635,1.0,,true,0.6660279880435951,0.682416862333161,0.9759840719153203,4.908792138221949e-08,,true,293.14999,307.32350653678304,441.4042,,125.496,true,false,,OpenFOAM-13
id_train_pbf02_0039,id_train,openfoam_cases/id_train_pbf02_0039,simpleFoam+thermalEnergyFoam,11368,9.9410859e-07,7.578531e-09,6.0155508e-07,7.9443488e-08,5.0592954e-07,8.9159712e-10,true,963,5,true,2.351688951437559e-05,0.0008100000000013097,1.0,,true,0.9054493706440212,0.9056483332490677,0.9997803092019916,1.8522341533003518e-07,,true,293.14998,300.9656198425405,347.09974,,15.553,true,false,,OpenFOAM-13
id_train_pbf02_0040,id_train,openfoam_cases/id_train_pbf02_0040,simpleFoam+thermalEnergyFoam,15688,1.1880067e-07,2.4678695e-09,9.9390371e-07,4.8911859e-08,1.876839e-07,9.9977e-10,true,1576,5,true,7.461116777104175e-06,0.00027000000000043656,1.0,,true,0.052049005148433025,0.054382037627430053,0.9570992081065337,3.218700323591597e-08,,true,293.1499,295.00843252613464,311.8414,,30.285,true,false,,OpenFOAM-13
id_train_pbf02_0041,id_train,openfoam_cases/id_train_pbf02_0041,simpleFoam+thermalEnergyFoam,19336,9.5203423e-07,5.3065345e-09,9.9936069e-07,9.3996746e-08,4.4869833e-07,9.0317108e-10,true,2914,5,true,0.0001171229830368417,0.0006700000000137152,1.0,,true,0.7638093009863951,0.7642352104793623,0.9994426984164992,5.349430586889965e-08,,true,293.1499,319.57286316146053,429.70091,,77.304,true,false,,OpenFOAM-13
id_train_pbf02_0042,id_train,openfoam_cases/id_train_pbf02_0042,simpleFoam+thermalEnergyFoam,23912,9.5599136e-07,2.8823888e-09,9.8459241e-07,4.878981e-08,8.714585e-05,7.9464457e-10,true,2543,500,true,0.00572623159919699,0.07988000000000284,1.0,,true,1.9091048970710744,0.7293884237889043,2.6174049858838964,2.023295211127653e-07,,false,293.14998,347.29810280026766,585.83427,raw T_max_K 585.834 above allowed 493.15,108.853,false,true,raw temperature extrema check failed,OpenFOAM-13
id_train_pbf02_0043,id_train,openfoam_cases/id_train_pbf02_0043,simpleFoam+thermalEnergyFoam,23128,3.8073576e-07,7.1419025e-09,9.9741746e-07,4.7077436e-08,1.3443451e-05,7.619246e-10,true,3571,500,true,0.0005632449844344585,0.012609999999995125,1.0,,true,0.24619611018891874,0.17456112699568196,1.4103719105514756,3.321040190188154e-08,,true,293.14997,305.3642191594604,363.50384,,123.911,true,false,,OpenFOAM-13
id_train_pbf02_0044,id_train,openfoam_cases/id_train_pbf02_0044,simpleFoam+thermalEnergyFoam,13336,7.6100114e-07,2.9221614e-09,9.9985931e-07,7.4824702e-08,1.2110715e-07,8.7485834e-10,true,2278,5,true,1.1336982603422806e-05,0.0004299999999943793,1.0,,true,0.16430814465195454,0.1644763980194528,0.9989770364044672,6.557325317277103e-09,,true,293.14993,297.99771505023995,332.50808,,44.083,true,false,,OpenFOAM-13
id_train_pbf02_0045,id_train,openfoam_cases/id_train_pbf02_0045,simpleFoam+thermalEnergyFoam,9320,9.6052091e-08,9.9832632e-09,9.9942616e-07,6.0857964e-08,9.1125594e-07,6.6423839e-10,true,5067,4,true,1.3202789699489156e-05,0.0013500000000021828,1.0,,true,0.03420105603441925,0.03571263088403102,0.9576739430225605,8.655463554757619e-09,,true,293.14992,293.8763841287554,304.52622,,54.248,true,false,,OpenFOAM-13
id_train_pbf02_0046,id_train,openfoam_cases/id_train_pbf02_0046,simpleFoam+thermalEnergyFoam,9540,9.9543345e-07,2.1790542e-09,3.9701466e-07,5.5933794e-08,7.1229284e-07,8.6954378e-10,true,958,5,true,1.4895178196877217e-05,0.00015000000001919034,1.0,,true,0.3716354970449629,0.37173320200534543,0.999737163751165,7.971728293082566e-09,,true,293.14999,296.7512429444444,314.38296,,13.455,true,false,,OpenFOAM-13
id_train_pbf02_0047,id_train,openfoam_cases/id_train_pbf02_0047,simpleFoam+thermalEnergyFoam,13030,9.9965434e-07,4.577714e-09,8.6659048e-07,9.8090387e-08,2.3053605e-07,7.6833233e-10,true,2743,5,true,8.395241749901203e-06,0.00012000000003808964,1.0,,true,0.07688472226561771,0.07689774594738227,0.9998306363651611,1.8141775784299893e-08,,true,293.14997,295.341048704528,311.15193,,48.358,true,false,,OpenFOAM-13
id_train_pbf02_0057,id_train,openfoam_cases/id_train_pbf02_0057,simpleFoam+thermalEnergyFoam,16890,2.0855995e-07,4.9438587e-09,9.9730889e-07,9.4776386e-08,2.6908979e-07,8.8682772e-10,true,3217,5,true,5.750088809930097e-05,0.0006000000000199179,1.0,,true,0.29246879077663834,0.3026622563540181,0.9663206582142946,2.17101557413062e-08,,true,293.14993,303.39996741622264,402.33147,,68.273,true,false,,OpenFOAM-13
id_train_pbf02_0058,id_train,openfoam_cases/id_train_pbf02_0058,simpleFoam+thermalEnergyFoam,12290,0.00063228095,2.6235668e-07,0.0036001218,2.4587251e-05,1.8851667e-06,9.8793948e-10,false,15000,500,true,3.474369406037051e-07,6.999999999379725e-05,1.0,,true,0.14823989801504922,0.16162547400010774,0.9171815206243442,3.1332201149208886e-05,,true,293.02619,295.68938164930836,341.88691,,234.268,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
id_train_pbf02_0059,id_train,openfoam_cases/id_train_pbf02_0059,simpleFoam+thermalEnergyFoam,16360,1.3560809e-07,2.9352096e-09,9.9986419e-07,3.6009962e-08,2.1777727e-07,9.3691758e-10,true,9057,5,true,6.1405867969547206e-06,9.000000000014552e-05,1.0,,true,0.02573196439681169,0.02637318486918965,0.9756866500743692,7.56680441437745e-09,,true,293.14994,294.295968,307.75417,,157.904,true,false,,OpenFOAM-13
id_train_pbf02_0060,id_train,openfoam_cases/id_train_pbf02_0060,simpleFoam+thermalEnergyFoam,11896,3.0946152e-07,6.1175969e-09,9.9783299e-07,5.2762291e-08,1.5150044e-07,5.2031555e-10,true,2100,5,true,2.192501681245236e-05,0.00043000000005122274,1.0,,true,0.16324226669451036,0.165084859480718,0.988838511344992,1.6093992950349032e-09,,true,293.14996,298.15982684263616,352.08801,,34.915,true,false,,OpenFOAM-13
id_train_pbf02_0061,id_train,openfoam_cases/id_train_pbf02_0061,simpleFoam+thermalEnergyFoam,9880,5.7512191e-08,8.3607371e-09,9.9408631e-07,6.3070524e-08,6.1637279e-07,9.199778e-10,true,5183,4,true,6.718319838075086e-05,0.004580000000032669,1.0,,true,0.10145399944531164,0.10536174927516517,0.9629111147381583,1.2713665586196251e-08,,true,293.1499,296.4179883846154,344.84104,,65.633,true,false,,OpenFOAM-13
id_train_pbf02_0062,id_train,openfoam_cases/id_train_pbf02_0062,simpleFoam+thermalEnergyFoam,9136,0.0012652616,4.6594646e-07,0.012329189,0.00010178688,9.915921e-07,4.2405155e-10,false,15000,196,true,2.068739054294063e-07,4.999999998744897e-05,1.0,,true,0.1264866857072775,0.14211056357982135,0.8900582934936561,2.7379690858522725e-06,,false,286.57618,295.67072086799476,351.67737,raw T_min_K 286.576 below allowed 291.15,180.307,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract; raw temperature extrema check failed,OpenFOAM-13
id_train_pbf02_0063,id_train,openfoam_cases/id_train_pbf02_0063,simpleFoam+thermalEnergyFoam,14334,2.0016054e-07,3.775957e-09,9.9165667e-07,9.9208074e-08,5.4836579e-07,9.5593231e-10,true,2079,4,true,2.848332635694867e-05,0.0028100000000108594,1.0,,true,0.10997328140456375,0.11223956062177264,0.9798085523085229,9.663378722289355e-09,,true,293.14993,296.65002261894796,331.55463,,38.160,true,false,,OpenFOAM-13
id_train_pbf02_0064,id_train,openfoam_cases/id_train_pbf02_0064,simpleFoam+thermalEnergyFoam,14388,1.7293662e-07,3.3971289e-09,9.9908155e-07,5.6963855e-08,4.751389e-07,9.3876892e-10,true,2044,4,true,3.062552126788324e-05,0.00261000000000422,1.0,,true,0.12106243102977032,0.12408950458815017,0.975605724525804,9.484571978176343e-09,,true,293.14995,297.3684535161246,334.78651,,37.827,true,false,,OpenFOAM-13
id_train_pbf02_0065,id_train,openfoam_cases/id_train_pbf02_0065,simpleFoam+thermalEnergyFoam,9796,0.00021415613,6.2220211e-08,0.0041547352,3.8122612e-05,5.779725e-07,4.9140074e-10,false,15000,4,true,2.7689873417780475e-05,0.004670000000032815,1.0,,true,0.11971925760610702,0.12341435245520511,0.9700594398010615,1.4042678990623096e-06,,true,293.13547,295.98886583911803,332.40404,,184.331,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
id_train_pbf02_0066,id_train,openfoam_cases/id_train_pbf02_0066,simpleFoam+thermalEnergyFoam,14832,8.6216248e-07,3.1268991e-09,9.9817283e-07,5.0091001e-08,1.6908521e-07,9.0526241e-10,true,2197,5,true,8.030609493024965e-06,0.00013000000001284207,1.0,,true,0.056245550800554156,0.056279466640932516,0.9993973674165261,3.474791480937781e-09,,true,293.14998,295.22584694511863,311.20237,,43.341,true,false,,OpenFOAM-13
id_train_pbf02_0067,id_train,openfoam_cases/id_train_pbf02_0067,simpleFoam+thermalEnergyFoam,14808,9.714968e-07,4.9324225e-09,9.9964627e-07,5.3895352e-08,1.7765806e-07,9.3185784e-10,true,3157,5,true,1.1489059967556321e-05,0.0001400000000444379,1.0,,true,0.07935779163591405,0.07937610044754974,0.9997693410039993,7.414524788343346e-09,,true,293.1499,296.1171494030254,316.22806,,58.822,true,false,,OpenFOAM-13
id_train_pbf02_0068,id_train,openfoam_cases/id_train_pbf02_0068,simpleFoam+thermalEnergyFoam,10044,9.996398e-07,7.6883055e-09,8.7471081e-07,5.0491884e-08,4.3692365e-07,7.2252672e-10,true,1638,5,true,2.1477499004372692e-05,0.001239999999995689,1.0,,true,0.3122589225180832,0.3123404532509044,0.9997389683853863,3.249982123965708e-08,,true,293.14998,297.87883869175624,330.96715,,21.640,true,false,,OpenFOAM-13
id_train_pbf02_0072,id_train,openfoam_cases/id_train_pbf02_0072,simpleFoam+thermalEnergyFoam,13488,0.0018675163,8.6525992e-07,0.015299539,6.700325e-05,2.5488909e-06,9.5077446e-10,false,15000,500,true,2.7505931198614754e-07,4.0000000012696546e-05,1.0,,true,0.0902029900597654,0.07749562714060279,1.1639752252873214,0.00010666933488538471,,true,292.98272,294.6270343942764,320.71746,,248.513,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
id_train_pbf02_0073,id_train,openfoam_cases/id_train_pbf02_0073,simpleFoam+thermalEnergyFoam,15880,6.1900436e-08,1.4438731e-09,9.8149302e-07,2.8452305e-08,7.5655503e-07,9.5484677e-10,true,7006,4,true,8.692317380352221e-05,0.003940000000000055,1.0,,true,0.08883012183537176,0.09454913583064016,0.9395127840669796,1.347396590324247e-08,,true,293.14994,296.7007072714106,345.29149,,125.856,true,false,,OpenFOAM-13
id_train_pbf02_0074,id_train,openfoam_cases/id_train_pbf02_0074,simpleFoam+thermalEnergyFoam,12560,4.8094354e-07,3.8511362e-09,9.989626e-07,3.0587771e-08,3.2521149e-07,4.7357347e-10,true,2045,5,true,3.732085987245306e-05,0.0004999999999881766,1.0,,true,0.3541265876708053,0.36131423894747555,0.9801069249371179,2.0514469539727768e-08,,true,293.14995,300.4553604450637,369.35427,,31.283,true,false,,OpenFOAM-13
id_train_pbf02_0084,id_train,openfoam_cases/id_train_pbf02_0084,simpleFoam+thermalEnergyFoam,8960,6.1333098e-07,3.2799423e-09,9.9327761e-07,5.6974618e-08,2.4754573e-07,7.8986597e-10,true,1942,5,true,5.678571428813228e-06,0.00019000000003188688,1.0,,true,0.11308451858218405,0.11466617634877946,0.9862064139839765,1.293865540956457e-08,,true,293.14998,294.74280808705356,313.61824,,23.306,true,false,,OpenFOAM-13
id_train_pbf02_0085,id_train,openfoam_cases/id_train_pbf02_0085,simpleFoam+thermalEnergyFoam,15296,6.6098477e-07,5.4172749e-09,9.9856346e-07,9.192158e-08,6.066227e-07,9.3479888e-10,true,2447,5,true,5.2834728033457064e-05,0.00044000000002597517,1.0,,true,0.47070679436103546,0.485237737587473,0.970053971278732,1.5361459430132455e-08,,true,293.14999,301.8378382472542,383.99364,,47.580,true,false,,OpenFOAM-13
id_train_pbf02_0086,id_train,openfoam_cases/id_train_pbf02_0086,simpleFoam+thermalEnergyFoam,7944,0.00082104041,2.8253937e-07,0.0037146312,3.0437531e-05,9.8909737e-07,7.2435738e-10,false,15000,17,true,7.930513595178986e-08,2.99999999811007e-05,1.0,,true,0.04818567490821124,0.05997160016231304,0.8034748910783903,2.9955926419283813e-05,,true,293.01267,293.99699922457205,311.66608,,155.056,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_fresh_0000,ood_fresh,openfoam_cases/ood_fresh_0000,simpleFoam+thermalEnergyFoam,15468,9.9742522e-07,3.4070199e-09,8.6894238e-07,7.9984351e-08,9.9993801e-07,8.5916106e-10,true,7757,491,true,3.468968192391424e-05,0.0005600000000072214,1.0,,true,0.1759149216369451,0.11736104332837896,1.4989209080625758,2.1502257421776514e-09,,true,293.14993,298.2332010945177,355.2369,,234.062,true,false,,OpenFOAM-13
ood_fresh_0001,ood_fresh,openfoam_cases/ood_fresh_0001,simpleFoam+thermalEnergyFoam,17640,0.00024666132,4.2817565e-08,0.001835649,1.4118908e-05,6.7603381e-06,8.9107733e-10,false,15000,500,true,0.00013995578231287327,0.0030600000000049477,1.0,,true,0.1641230111726486,0.09793572616588946,1.6758237019108544,2.3528797451463945e-06,,true,293.14615,300.38473881575965,345.60856,,340.604,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_fresh_0002,ood_fresh,openfoam_cases/ood_fresh_0002,simpleFoam+thermalEnergyFoam,22344,0.0010549876,3.1507768e-07,0.004049131,3.6676703e-05,1.0545766e-05,9.8471295e-10,false,15000,500,true,0.00032713256355164355,0.0010700000000269938,1.0,,true,0.11860365230842262,0.07942721291709014,1.4932369895973399,1.2597335002983258e-06,,true,293.11391,300.8328201955782,363.04257,,500.247,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_fresh_0003,ood_fresh,openfoam_cases/ood_fresh_0003,simpleFoam+thermalEnergyFoam,9324,7.1738115e-07,4.1878867e-09,9.9852749e-07,6.1202839e-08,5.5118265e-07,5.3037814e-10,true,3341,5,true,1.052230802240158e-05,0.0001699999999686952,1.0,,true,0.2545855092608349,0.2546282868001773,0.9998320000504266,9.557205280243117e-10,,true,293.15,295.6250174624625,319.32142,,41.412,true,false,,OpenFOAM-13
ood_fresh_0004,ood_fresh,openfoam_cases/ood_fresh_0004,simpleFoam+thermalEnergyFoam,24940,9.987135e-07,3.291887e-09,6.8119298e-07,6.8552357e-08,9.1518067e-07,7.25176e-10,true,4229,20,true,0.0004902169206094822,0.07400000000001228,1.0,,true,0.5509253487899741,0.5375126689112887,1.0249532348806816,2.2034029754427507e-08,,false,293.14994,353.30552176824375,587.5159,raw T_max_K 587.516 above allowed 493.15,160.899,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_fresh_0005,ood_fresh,openfoam_cases/ood_fresh_0005,simpleFoam+thermalEnergyFoam,27864,5.1137255e-07,9.4596951e-09,9.9681818e-07,7.9729557e-08,1.0229458e-05,2.4023297e-10,true,3408,500,true,0.0020598808498420744,0.04425000000003365,1.0,,true,0.9784407303718012,0.5742154792479034,1.7039609096803598,9.34031381052275e-09,,false,293.14995,431.4017797258111,837.06615,raw T_max_K 837.066 above allowed 493.15,146.202,false,true,raw temperature extrema check failed,OpenFOAM-13
ood_fresh_0006,ood_fresh,openfoam_cases/ood_fresh_0006,simpleFoam+thermalEnergyFoam,14106,0.0048987556,3.6045872e-06,0.014027673,0.00013440795,2.8285392e-07,8.4769194e-10,false,15000,5,true,8.027080674913394e-06,0.0002000000000066393,1.0,,true,0.09624769215929518,0.09728547567564794,0.9893325955478416,3.489994846840177e-06,,true,292.93637,294.7219972132426,322.47498,,295.948,false,true,flow solver did not report convergence; flow residuals did not meet convergence contract,OpenFOAM-13
ood_fresh_0007,ood_fresh,openfoam_cases/ood_fresh_0007,simpleFoam+thermalEnergyFoam,16920,7.7494632e-07,5.1731226e-09,9.9877589e-07,3.9956512e-08,9.8692984e-07,6.1702712e-10,true,2645,5,true,0.0001296932624113478,0.0006000000000199179,1.0,,true,2.2744180702966332,2.2751866020283242,0.9996622115605789,1.0233884617769809e-08,,true,293.15003,338.6616753067376,463.80873,,56.906,true,false,,OpenFOAM-13
