case_id,pool,npz_path,fluid_pixels,T_min_K,T_p01_K,T_mean_K,T_p99_K,T_max_K,U_mag_min_m_per_s,U_mag_mean_m_per_s,U_mag_max_m_per_s,T_mean_delta_K,T_outlet_bulk_K,T_outlet_bulk_delta_K,enthalpy_expected_delta_K,enthalpy_balance_ratio,enthalpy_balance_passed,passed,failure_reasons,npz_sha256
id_train_0389,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0389.npz,14912,293.1499938964844,293.1499938964844,294.24920654296875,308.82952880859375,324.33697509765625,2.0318608221714385e-05,0.5589548945426941,2.1672496795654297,1.0992065429687727,293.3382568359375,0.18825683593752274,0.1977183526337593,0.9521464923705769,true,true,,3f4a579339fe265f3d0f85474612e640798eabac23e394211c27c52639986e11
id_train_0390,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0390.npz,16048,293.1499938964844,293.1499938964844,295.7785339355469,322.0318908691406,351.019775390625,7.425950752804056e-05,0.08567260205745697,0.22229759395122528,2.6285339355468977,294.12579345703125,0.9757934570312727,1.0315666320128443,0.9459335216448945,true,true,,cb6f8c51964e727b32d68164c3256ede0bb6804860e92f272122c61646534319
id_train_0391,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0391.npz,15848,293.1499938964844,293.1499938964844,293.7442932128906,298.14849853515625,317.87359619140625,2.977594931508065e-06,0.5714884996414185,1.4904168844223022,0.5942932128906477,293.3760070800781,0.22600708007814774,0.24021268547784533,0.940862384634521,true,true,,7fb464a6fc3e44475f8895ca90b59efc7c566b5faa6b9e9721a6e0a369574b31
id_train_0392,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0392.npz,15628,293.1499938964844,293.1499938964844,296.0683898925781,315.4470520019531,335.09326171875,3.817283413809491e-06,0.09365050494670868,0.31644704937934875,2.9183898925781477,293.7040710449219,0.5540710449218977,0.5888742150340144,0.9408988044923883,true,true,,5b65deb118be4fe25dc54ca7a13b29764baa506ed8779f1edf74293d2ec06423
id_train_0393,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0393.npz,15388,293.1499938964844,293.1499938964844,295.9644470214844,326.0686950683594,359.0556640625,1.4717149952048203e-06,0.32082122564315796,1.04864501953125,2.8144470214843977,293.5910949707031,0.44109497070314774,0.45372731235905495,0.9721587365102,true,true,,2c49db826a547884dfe00ed909e9909eceb7f3b34ec0961300b70bfe456f05b4
id_train_0394,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0394.npz,15296,293.1499938964844,293.1499938964844,293.7746887207031,297.4145812988281,312.6163635253906,0.0001430388801964,0.8801535367965698,2.3321664333343506,0.6246887207031477,293.36749267578125,0.21749267578127274,0.23926224287429806,0.9090137798947974,true,true,,cb0db403bfcad4d4eb2d817e21004b1648927ec15d1d8431da05fc830d40e74b
id_train_0395,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0395.npz,16072,293.14996337890625,293.1499938964844,293.85235595703125,299.5234680175781,323.1649475097656,5.393218816607259e-05,0.8314959406852722,1.5071938037872314,0.7023559570312727,293.2380065917969,0.08800659179689774,0.0945017065531628,0.9312698680990361,true,true,,9a76a067bd648b804b814a6525df8f7aa9b6650359250beb063f76838159f375
id_train_0396,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0396.npz,15928,293.1499938964844,293.1499938964844,295.10552978515625,310.7864074707031,343.5495300292969,8.784899705460703e-07,0.22154967486858368,0.6571753621101379,1.9555297851562727,293.4082946777344,0.25829467773439774,0.25852801720506297,0.999097430625942,true,true,,56e59b89be2bbe2cb932acd73d5ad38be51b6e01ca4608c50018fc71a012c639
id_train_0398,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0398.npz,15340,293.1499938964844,293.1499938964844,295.1278076171875,312.5163269042969,331.4198303222656,1.8785279962685308e-06,0.1921791285276413,0.7082762718200684,1.9778076171875227,293.6439208984375,0.49392089843752274,0.5280002684272361,0.9354557714691581,true,true,,abfcdb3075c0b75c6c461a901fc4871ebe39b3eb7e4698432c20269f4765c970
id_train_0399,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_0399.npz,15312,293.1499938964844,293.1499938964844,293.7807922363281,301.9850158691406,319.6973876953125,6.84827464283444e-05,1.0156968832015991,2.625063419342041,0.6307922363281477,293.2225341796875,0.07253417968752274,0.08017259804953639,0.9047253232670084,true,true,,abb4d3ad985413c66fa39a5a321c9aa97b2734e74505a334762f515a7be87253
id_train_pbf01_0000,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0000.npz,15912,293.1499328613281,293.14996337890625,295.417724609375,314.5137634277344,358.7250061035156,1.9647109184006695e-06,0.2605137526988983,0.6385499835014343,2.2677246093750227,293.64178466796875,0.49178466796877274,0.5218557568293241,0.9423766271291969,true,true,,25997814e19c72b9988222a95116239aec593574dfaceb047e4b497b5d93ffa7
id_train_pbf01_0001,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0001.npz,15832,293.1499938964844,293.1499938964844,294.2312927246094,302.8951721191406,346.15228271484375,8.251055987784639e-06,0.6561516523361206,1.762632131576538,1.0812927246093977,293.4832458496094,0.33324584960939774,0.35527613869658925,0.9379910816188934,true,true,,6c71b67a3f605e840b96af5d0dd09dc813ff62cdfe485828d45c23e8dee5beb5
id_train_pbf01_0002,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0002.npz,15752,293.1499938964844,293.1499938964844,295.44097900390625,313.50311279296875,362.03668212890625,7.40078178296244e-07,0.21706297993659973,0.6958968043327332,2.2909790039062727,294.1345520019531,0.9845520019531477,1.0371995635494708,0.9492406635651154,true,true,,2743a10cdde51b7e05c0a96492866a8a137615d9943d624861350b0c602faabe
id_train_pbf01_0003,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0003.npz,15796,293.1499938964844,293.1499938964844,293.6861267089844,298.4140930175781,310.8127136230469,2.4737762942095287e-05,0.6601423621177673,1.4839321374893188,0.5361267089843977,293.2088317871094,0.05883178710939774,0.06285414940556021,0.9360048249128539,true,true,,dc59ca7f28b38e011861d10e76b8ab5dea63ac7b67168bd8437310bc67f00cfc
id_train_pbf01_0004,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0004.npz,15508,293.1499938964844,293.1499938964844,294.2331237792969,301.6097412109375,325.6402587890625,4.36624359281268e-05,0.6887752413749695,1.9539366960525513,1.0831237792968977,293.36956787109375,0.21956787109377274,0.24985497802261766,0.878781254756096,true,true,,0621ce445a65a8fbd5f79484f551765aeb188bdea84737fc07a1c6c3ff494312
id_train_pbf01_0005,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0005.npz,15820,293.14996337890625,293.14996337890625,294.015625,300.61956787109375,310.9793701171875,9.57406791712856e-06,0.2287169247865677,0.6151264905929565,0.8656250000000227,293.2685241699219,0.11852416992189774,0.12746967349072325,0.9298224956269576,true,true,,a1dd460cd73d6905e02d2670b5df289c5bf3632f9e624ab7e12818f16620fca7
id_train_pbf01_0007,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0007.npz,15328,293.1499938964844,293.1499938964844,293.2884521484375,294.50030517578125,300.942626953125,8.389275171793997e-05,0.8843220472335815,3.1211605072021484,0.13845214843752274,293.1838073730469,0.03380737304689774,0.03935102406238352,0.85912308135368,true,true,,f29c6a5363e8fd4e354d7280e9d7ef83030af7683baaca6977ac8ee51f738ae6
id_train_pbf01_0008,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0008.npz,15340,293.1499938964844,293.1499938964844,297.255615234375,333.1276550292969,368.90447998046875,6.933089480298804e-06,0.2556574046611786,0.9333874583244324,4.105615234375023,293.9303894042969,0.7803894042968977,0.5322211077768381,1.466287963580951,true,true,,979ea77f370b2f1a79d05288a6564ebb5bc61e320e55108ec4e55cda6852c64d
id_train_pbf01_0009,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0009.npz,15712,293.1499938964844,293.1499938964844,294.536376953125,310.1458435058594,392.1939697265625,6.0101865528849885e-05,0.8197606205940247,2.7082080841064453,1.3863769531250227,293.3466491699219,0.19664916992189774,0.2189684968309852,0.898070602702657,true,true,,596574b25ce37c0b48d5af692866a9c1667189bb74223da2237740c424df0b45
id_train_pbf01_0011,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0011.npz,15888,293.1499938964844,293.1499938964844,296.2232360839844,317.55950927734375,364.6212158203125,6.488891813205555e-05,0.1234530508518219,0.3117574453353882,3.0732360839843977,294.4201965332031,1.2701965332031477,1.3355909877901793,0.9510370651008728,true,true,,f2e31d93e63b3ba5fdc3eaede8f3db5d27255e36644070a0c4132bfde79b116a
id_train_pbf01_0012,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0012.npz,15872,293.1499938964844,293.1499938964844,293.78167724609375,298.6103210449219,309.9312744140625,1.980659590117284e-06,0.25733035802841187,0.6589855551719666,0.6316772460937727,293.2738952636719,0.12389526367189774,0.1318433440688744,0.9397157251046012,true,true,,16e8f9ffd3f34d141ba9d5ef41b1b0303a2ff78aea856083b756ba7f018db9ce
id_train_pbf01_0013,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0013.npz,16048,293.1499328613281,293.14996337890625,293.4013671875,295.6822204589844,302.31011962890625,1.8412968074699165e-06,0.4150949716567993,1.1075372695922852,0.25136718750002274,293.1831359863281,0.03313598632814774,0.035685604990928634,0.9285533014382406,true,true,,cfa1461dbd7012f5ca93c43316dd4bbd5a3550e78c887e42d44fe9f7410bd018
id_train_pbf01_0014,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0014.npz,15936,293.1498718261719,293.1499938964844,295.63372802734375,316.9792175292969,386.6607666015625,1.4354675386130111e-06,0.42021799087524414,0.9425464272499084,2.4837280273437727,293.6836853027344,0.5336853027343977,0.2715145431588119,1.965586434249451,true,true,,93dbdd7a00fdcd2b11f7b2a49d28deb71d5ff9ce7bc1302db22d12274e946c2a
id_train_pbf01_0015,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0015.npz,16104,293.1499328613281,293.14996337890625,294.0500183105469,301.9892578125,321.0831604003906,0.00020180325373075902,0.5396738052368164,1.1914842128753662,0.9000183105468977,293.28863525390625,0.13863525390627274,0.14738070675497428,0.9406608026161717,true,true,,63895837ff8a5365fcfcf866de87f3333223078363b7be126d89bdd896cd5ac0
id_train_pbf01_0016,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0016.npz,16144,293.1499938964844,293.1499938964844,293.4294128417969,296.5381774902344,302.68829345703125,0.0002621305175125599,0.6237998604774475,1.0603060722351074,0.27941284179689774,293.1955871582031,0.04558715820314774,0.04821548939961364,0.9454878249874828,true,true,,576244f0b1d650badc0d2fbf132df4839d1cfdcd7415ac18c1052e4fd7cd919f
id_train_pbf01_0017,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0017.npz,15816,293.14996337890625,293.1499938964844,294.26080322265625,302.8096008300781,319.3949279785156,1.7162481526611373e-05,0.17720076441764832,0.49510854482650757,1.1108032226562727,293.412841796875,0.26284179687502274,0.2776997861162923,0.9464962164751273,true,true,,b7a7ef850a4322ae5cca6ca651fbf91844549f83b2f8c50de5ca282eb3a71235
id_train_pbf01_0018,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0018.npz,15508,293.1498718261719,293.1499938964844,297.39031982421875,334.9808044433594,385.6753845214844,1.1413205356802791e-05,0.3245600759983063,0.9220413565635681,4.240319824218773,293.98333740234375,0.8333374023437727,0.5816170945957447,1.4327938605776145,true,true,,625f657bf386e5c04e23fcc525d10d26b915270a6115255e99e38a7eeb15932e
id_train_pbf01_0019,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0019.npz,15628,293.1499328613281,293.1499938964844,293.49920654296875,295.48065185546875,303.2190246582031,5.353411688702181e-05,0.658107578754425,1.6420363187789917,0.34920654296877274,293.2221984863281,0.07219848632814774,0.07939011615015333,0.909414040805737,true,true,,280a0eb9ce943e418f11ae71e8550dbc4f978069afcd89680ea40e5cb8cd6da1
id_train_pbf01_0020,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0020.npz,15400,293.1499938964844,293.1499938964844,294.94793701171875,311.0254821777344,334.9853515625,1.0274426131218206e-05,0.7139394879341125,2.352792263031006,1.7979370117187727,293.64556884765625,0.49556884765627274,0.06496754782558353,7.627944477552267,true,true,,d2f6cfe043923d3b2ebf38809311c24250bdf3174beacb62a50cd164ba7f9b4c
id_train_pbf01_0021,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0021.npz,16136,293.14996337890625,293.1499938964844,294.7052917480469,312.4570007324219,330.687744140625,5.078668618807569e-05,0.1074480190873146,0.27511945366859436,1.5552917480468977,293.5018310546875,0.35183105468752274,0.3731353387984957,0.9429046731955938,true,true,,9f3be123b6a9873aca37a69d95a6cf3f61bc463f385f7cce8cbdf8a97f5ecaa6
id_train_pbf01_0022,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0022.npz,15632,293.1499938964844,293.1499938964844,294.6094665527344,307.8718566894531,342.1200866699219,4.446802267921157e-05,0.22813931107521057,0.908748984336853,1.4594665527343977,293.6882019042969,0.5382019042968977,0.5707810190582384,0.9429218672774111,true,true,,9a34f7028c3ab66a3981702133b2ce21a96b8be732f9100c9b39edcdc0e73b74
id_train_pbf01_0023,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0023.npz,15784,293.1499328613281,293.1499938964844,293.5649719238281,296.98773193359375,308.3731689453125,1.2899831745016854e-05,0.312476247549057,0.8623262047767639,0.41497192382814774,293.2222595214844,0.07225952148439774,0.06711789298779973,1.0766059282810416,true,true,,2fea90f57edca973b651729d4632f10913ee3c8a19cbadb02e6dda786ad99f33
id_train_pbf01_0024,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0024.npz,15520,293.14996337890625,293.1499938964844,293.25677490234375,294.94488525390625,298.79730224609375,1.9186207282473333e-05,1.671614646911621,4.6030073165893555,0.10677490234377274,293.1710510253906,0.021051025390647737,0.024922901130910106,0.8446458652656469,true,true,,9962ccb40e3e5fd6ad2e62804e87610939234376ca44538bf3a6820f6ad77995
id_train_pbf01_0025,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0025.npz,15604,293.14996337890625,293.1499938964844,294.3990173339844,302.0582275390625,313.91741943359375,1.0247079444525298e-05,0.1876733899116516,0.5165725946426392,1.2490173339843977,293.37579345703125,0.22579345703127274,0.2396487441358591,0.9421850210208835,true,true,,cbc6e65f5df11caa3426c822cef137ef9c881aff8a1377fb9ed08ccdfc7e4dd4
id_train_pbf01_0026,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0026.npz,15748,293.14990234375,293.14996337890625,294.1293640136719,302.2760314941406,317.6052551269531,1.5069691471580882e-05,0.3867093622684479,0.8615414500236511,0.9793640136718977,293.3501281738281,0.20012817382814774,0.1248846058194791,1.6025047484029644,true,true,,b410785b2f830d66777ba45d99777d3bf2e3da124ba28c3a9da0b87f352ff522
id_train_pbf01_0027,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0027.npz,15616,293.14996337890625,293.1499938964844,294.77850341796875,305.0480041503906,330.3195495605469,3.241607191739604e-05,0.3361346125602722,0.8615981340408325,1.6285034179687727,293.600830078125,0.45083007812502274,0.48122103483721435,0.9368461590161533,true,true,,cc471b76dbbbc90ddb9c43e76455f657e07e9d299fbb50ddb00cc4e18cfd1a2a
id_train_pbf01_0028,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0028.npz,15784,293.1499938964844,293.1499938964844,294.69921875,308.36907958984375,330.125,7.717439984844532e-06,0.2730729877948761,0.9326216578483582,1.5492187500000227,293.3487854003906,0.19878540039064774,0.21064951218927155,0.9436784273776825,true,true,,00429de6dd763c5edd889aa8a15c6cad7a851b5640f2b48089772a53b8485d58
id_train_pbf01_0029,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0029.npz,15424,293.1499938964844,293.1499938964844,294.3110656738281,301.6306457519531,323.7049255371094,6.775748624932021e-05,0.4271468222141266,1.3227174282073975,1.1610656738281477,293.58343505859375,0.43343505859377274,0.4622385596102378,0.9376869358524474,true,true,,20681d67e61686e6157db9db6c1c5d568c9a302832d2185bca241fb1e670222a
id_train_pbf01_0030,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0030.npz,14944,293.1499938964844,293.1499938964844,294.4949035644531,305.741943359375,344.6978759765625,0.00022074321168474853,0.6637394428253174,2.412566900253296,1.3449035644531477,293.513427734375,0.36342773437502274,0.41732854356125054,0.87084322407888,true,true,,992caf0f5fa6c5aa8c5107beaace5fce4741fd5f643fa23b2fa4e9566afcafcd
id_train_pbf01_0031,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0031.npz,15488,293.14996337890625,293.1499938964844,294.1300048828125,303.8391418457031,314.5560607910156,3.250669396948069e-05,0.4518582820892334,1.0457394123077393,0.9800048828125227,293.2738952636719,0.12389526367189774,0.13252480254646015,0.9348835937971905,true,true,,6c69de82cbbb93528bc118df52411dfd2981dde4fc2e51d13606b9987df6103e
id_train_pbf01_0032,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0032.npz,15520,293.1499328613281,293.14996337890625,296.7087097167969,325.9692077636719,356.7496337890625,3.321899930597283e-05,0.28900763392448425,0.666587233543396,3.5587097167968977,293.6867980957031,0.5367980957031477,0.5809316545000931,0.9240296884236349,true,true,,18bcfe2b0d72fdf1505d8f9e196cf79cc9a8b3f843eba9e245b30a42e73b6c6f
id_train_pbf01_0033,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0033.npz,15976,293.14996337890625,293.14996337890625,294.2096252441406,302.764892578125,318.7444763183594,6.351241609081626e-06,0.12419307976961136,0.2751060426235199,1.0596252441406477,293.3334655761719,0.18346557617189774,0.19344441713730842,0.9484149446487896,true,true,,ecac53e2612ee54bdb85059ff91ad7130c91c8a4aba25db9c8680686441f5ccb
id_train_pbf01_0034,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0034.npz,15904,293.1499938964844,293.1499938964844,294.0914306640625,300.3396911621094,316.0486755371094,8.958450052887201e-05,0.33796563744544983,0.8189667463302612,0.9414306640625227,293.45361328125,0.30361328125002274,0.31901000271945357,0.9517359288480646,true,true,,362bb06d06137a8a95649029f4db4f1f27296e28d67438357e88b1e6c3d45043
id_train_pbf01_0035,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0035.npz,15848,293.14990234375,293.1499938964844,295.4452819824219,315.6234436035156,360.2543640136719,3.814539377344772e-05,0.2661568522453308,0.702317476272583,2.2952819824218977,293.5974426269531,0.44744262695314774,0.47179090825191483,0.9483917962959849,true,true,,1ce3c09bb76d760d88904399230099f6ec0b859f6de4e16e18a76fcb075fc6fa
id_train_pbf01_0036,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0036.npz,15728,293.1499938964844,293.1499938964844,294.2388610839844,304.3324279785156,337.74981689453125,1.455688220630691e-06,0.3402548134326935,1.1250414848327637,1.0888610839843977,293.3691711425781,0.21917114257814774,0.23880226536605273,0.9177933979905382,true,true,,606065777117f0d08f5d5851d95a7911aeda91926e8b020fa1eea06069a81624
id_train_pbf01_0037,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0037.npz,15824,293.1499328613281,293.1499938964844,294.61297607421875,308.564453125,362.3887939453125,1.3128707223586389e-06,0.47587069869041443,1.2946068048477173,1.4629760742187727,293.346435546875,0.19643554687502274,0.20391850314447932,0.9633041820429861,true,true,,e17cf1f82f2c8544eee7819db229ae691e3c951898ae92a665fde04b46e6dd4f
id_train_pbf01_0038,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0038.npz,16000,293.1499328613281,293.14996337890625,293.50390625,296.4118957519531,302.6125793457031,2.3718064312561182e-06,0.2973231077194214,0.7470396757125854,0.35390625000002274,293.2428283691406,0.09282836914064774,0.09879981759849267,0.939560126698695,true,true,,d4bfe85ae55a67811fdb84494663383e10e6468fe2226d57b4adf5a2d340524c
id_train_pbf01_0040,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0040.npz,15184,293.1499938964844,293.1499938964844,297.8893127441406,342.1846618652344,377.2977600097656,7.661868949071504e-06,0.23213723301887512,0.688839852809906,4.739312744140648,294.227783203125,1.0777832031250227,1.1559255039885838,0.9323984974862767,true,true,,c244ff9eed5c39783249a90c5af710506218b93c9135d3494f82e8f73ad082cb
id_train_pbf01_0041,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf01_0041.npz,14864,293.1499938964844,293.1499938964844,296.73797607421875,330.7625427246094,342.7007141113281,2.1339807062759064e-05,0.5170681476593018,2.2751851081848145,3.5879760742187727,293.8453063964844,0.6953063964843977,0.11388130834531736,6.105535724756957,true,true,,bac62bf98daff9768132c17bcc7b7f24773034bc760f2888aa5021ccf6a87517
id_train_pbf02_0009,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0009.npz,15984,293.1499938964844,293.1499938964844,293.8534240722656,300.02667236328125,319.7710876464844,3.5452962038107216e-05,0.5312486886978149,1.1066138744354248,0.7034240722656477,293.3052673339844,0.15526733398439774,0.07148270359404688,2.1720965517220376,true,true,,f999e42a3dc3140e406908f360bf21cfda30ac46ccceed875a07627ed66b69bf
id_train_pbf02_0010,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0010.npz,15808,293.1499938964844,293.1500244140625,293.9054870605469,299.4226379394531,310.6642761230469,1.4851414562144782e-05,0.1660269945859909,0.6010940074920654,0.7554870605468977,293.28790283203125,0.13790283203127274,0.14027535536785707,0.983086670282441,true,true,,e747b3ddb2214a7e3629ebafdd1043a18c704f6b770134c6551da9dffbed7ed2
id_train_pbf02_0011,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0011.npz,16064,293.1499938964844,293.1499938964844,294.1648254394531,303.070556640625,337.4813537597656,3.158061736030504e-05,0.7308709621429443,1.4702932834625244,1.0148254394531477,293.2865905761719,0.13659057617189774,0.14616216678645566,0.9345138976453318,true,true,,2e1032823af8ba37703cacbfdab791bafcaa44ca1d08872f2b4d02c0b4816ac0
id_train_pbf02_0013,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0013.npz,16048,293.14996337890625,293.1499938964844,293.8426513671875,299.1367492675781,321.8899230957031,3.0710843930137344e-06,0.6320599913597107,1.4887523651123047,0.6926513671875227,293.287353515625,0.13735351562502274,0.14768264122437372,0.9300586344223221,true,true,,253121d189c2a4179b68d2f82da5387404edd20d2ba3985c258ae693ea30b860
id_train_pbf02_0014,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0014.npz,15664,293.1499938964844,293.1499938964844,297.8846435546875,342.2224426269531,441.6409912109375,6.351468755383394e-07,0.3469439148902893,1.3189935684204102,4.734643554687523,294.6943359375,1.5443359375000227,0.46309947389300776,3.3347823190505688,true,true,,bffe42321bc29afee2dacfd3cdb37e03e959b8e9adc667074ad1e5b9198d740e
id_train_pbf02_0015,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0015.npz,15912,293.1499328613281,293.1499938964844,294.5654296875,305.2679748535156,340.0568542480469,3.1445601052837446e-05,0.4244755506515503,1.0141643285751343,1.4154296875000227,293.4887390136719,0.33873901367189774,0.36525827442631337,0.9273958658539149,true,true,,558bb3ab8d90d51f4bf8063c4355c226b3cc26f2aac470a27b7e2da26b8b3596
id_train_pbf02_0016,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0016.npz,15832,293.14996337890625,293.1499938964844,293.24017333984375,293.886962890625,297.3660583496094,0.00015209718549158424,0.8388365507125854,2.2373881340026855,0.09017333984377274,293.177490234375,0.027490234375022737,0.029706364091027962,0.925398823322355,true,true,,cf5d8daaf384d877b0633d0294647690198bfd26ce58aeeceaff6cd8a13aaa0c
id_train_pbf02_0017,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0017.npz,15712,293.1499938964844,293.1499938964844,293.8575439453125,298.8017578125,312.5193176269531,0.00010502660734346136,0.20509210228919983,0.7019383311271667,0.7075439453125227,293.6304016113281,0.48040161132814774,0.5032991080959025,0.9545051910495504,true,true,,3119ce7ba624715cebd2f62d921803e7887eb273448441292270c258b8df13ea
id_train_pbf02_0018,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0018.npz,15652,293.1499938964844,293.1499938964844,294.90228271484375,307.91461181640625,340.9603576660156,2.4804623535601422e-05,0.4798981845378876,1.229673981666565,1.7522827148437727,293.4363098144531,0.28630981445314774,0.3116929874978298,0.9185635414885335,true,true,,d0f02e4d35cb59b46a4d4fd1726a13d4985606ede510ecc8b9447fd113e7f30c
id_train_pbf02_0019,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0019.npz,15448,293.1499938964844,293.1499938964844,293.72711181640625,297.1739807128906,308.309814453125,5.732224599341862e-05,0.39579543471336365,1.1913700103759766,0.5771118164062727,293.4395751953125,0.28957519531252274,0.30834916681754493,0.9391145703463792,true,true,,da1caaddefa8400b47663bec38858a811a9e170b83472ceea43fe8e97534e15d
id_train_pbf02_0020,id_train,evidence_pack_tier2_steady/04_predictions/physical_acquisition_fixed_grid_fields/id_train_pbf02_0020.npz,15592,293.1499938964844,293.1500244140625,297.24578857421875,334.4182434082031,395.3426818847656,1.1012418326572515e-05,0.3722776770591736,1.2282068729400635,4.095788574218773,293.6920166015625,0.5420166015625227,0.5287585548317707,1.0250739143785015,true,true,,90b6d08b1e7d0ae0db7501d12184f5d58cd719a4500bc95e67a18139ac5343b1
